category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee,first_cleaned_all
하드웨어 엔지니어,https://www.wanted.co.kr/wd/108965,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F8088%2Fma2tbrejbljwz7la__1080_790.png&w=1000&q=75,IT 인프라 관리 담당자 (IT Infra),디앤에스에버(DNS Ever),"• 인프라 운영 관리
• CentOS,Ubuntu, Nginx, Tomcat 설치/운영
• 시스템 구축 및 관리(설치, 패치, 모니터링, 장애처리)
• 클라우드(AWS) 구성 및 운영
• 시스템 성능 튜닝 및 업무지원","• 클라우드(AWS) 구성 및 운영 경험자
• 국내외 인증심사 경험자
• 학력 무관
• 해당업무 경력 3년 미만","• AWS 운영 경험자
• 리눅스 시스템 관련 업무 유경험자
• K8S, Ansible, ELK, zabbix 경험자
• 데이터베이스 시스템에 대한 이해
• 사내 구성원들과의 커뮤니케이션이 원활한 분","• 바리스타와 함께하는 사내 카페
• 전직원 모션데스크
• 최신 업무 장비 제공
• 장기근속휴가 및 휴가비지원
• 중식비 지원",없음,"서울시 강남구 강남대로 372, 9층",3451,47,바리스타 사내 카페 직원 모션 데스크 최신 업무 장비 제공 장기 휴가 휴가 비지 식비 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성인프라 운영 관리 설치 운영 시스템 구축 관리 설치 패치 모니터링 장애 처리 클라우드 구성 운영 시스템 성능 튜닝 업무 지원 인프라 운영 관리 CentOS Ubuntu Nginx Tomcat 설치 운영 시스템 구축 및 관리 설치 패치 모니터링 장애처리 클라우드 AWS 구성 및 운영 시스템 성능 튜닝 및 업무지원
하드웨어 엔지니어,https://www.wanted.co.kr/wd/112371,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F21343%2F9sbgxjs4iwpxfrvm__1080_790.jpg&w=1000&q=75,하드웨어(HW)개발,누하스,"- 하드웨어 회로 설계(PADS or Orcad or Altium 사용 가능자)
- PCB ARTWORK 검토
- 개발 검증 & 양산 Follow-up
- 국가 인증(Debugging (EMI, EMC)) 및 BT SIG 등 업무 대응
- 개발 문서 작성 및 관리
- 케이블 도면&승인","- Motor, Sensor 설계 경험자","- 영어 또는 중국어 가능자
- 안마의자, 단말기, 의료기기, 대형 가전 개발 등의 제품 개발 경력자
- BT·Wifi 개발 경력자
- 즉시 출근가능자","- 경조사 지원
 - 종합 건강검진 제공
 - 자사제품 할인
 - 사내 휴양소 운영
 - 카페테리아 운영
 - 안마의자 설치
 - 생일자 이벤트
 - 자유로운 연차 사용
 - 자율 복장
 - 회식 거의 없음(회식 강요 없음)
 - 듀얼 모니터 제공",없음,서울시 이태원동 5-11 누하스 본사,3075,63,경조사 지원 종합 건강검진 제공 자사 제품 할인 사내 휴양 운영 카페테리아 운영 안마 의자 설치 생일 이벤트 자유롭다 연차 사용 자율 복장 회식 회식 강요 듀얼 모니터 제공 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성하드웨어 회로 설계 사용 가능 검토 개발 검증 양산 국가 인증 업무 대응 개발 문서 작성 관리 케이블 도면 승인 하드웨어 회로 설계 PADS or Orcad or Altium 사용 가능자 PCB ARTWORK 검토 개발 검증 양산 Follow up 국가 인증 Debugging EMI EMC 및 BT SIG 등 업무 대응 개발 문서 작성 및 관리 케이블 도면 승인
하드웨어 엔지니어,https://www.wanted.co.kr/wd/104275,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F16798%2Fl1d0veauvj8ktz54__1080_790.jpg&w=1000&q=75,기업부설연구소 H/W 제품개발 엔지니어,에스디티,"• H/W 설계, 검증, 인증 및 양산 Followup","• 학력 : 초대졸 이상(전기/전자 관련 전공자)
• MCU를 이용한 아날로그/디지털 회로 설계
• OrCAD/PADS 사용가능 & PCB 아트윅 경험 또는 외주 개발 경험 
• 계측기를 이용한 회로 검증 및 디버깅 가능
• 인증시험 및 개발 문서 작성","• 고속 인터페이스 설계
• 무선 통신 및 RF에 대한 이해
• IoT 및 산업용 기기 개발 경험","• 주 40시간 유연 근무제
• 점심식사, 복리후생비, 경조사비 등 제공
• 무제한 스낵바
• 생일반차 제도
• 모션 데스크 및 최신장비 지원","Git
Github
Android
Azure
iOS
React
C / C++
HTML
Kotlin
Python
IoT
AWS
Docker
Spring Framework
JPA",서울 강남구 테헤란로44길 5 대아빌딩 10층,4604,19,유연 무제 점심식사 복리 후생 사비 제공 무제한 스낵바 생일 제도 모션 데스크 최신 장비 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성설계 검증 인증 양산 H W 설계 검증 인증 및 양산 Followup
하드웨어 엔지니어,https://www.wanted.co.kr/wd/120672,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F34024%2Fx0fyw5b70npaqjsb__1080_790.jpg&w=1000&q=75,ASIC Verification Engineer,디에이아이오,"- SoC IP 및 Full chip level 검증
- 시물레이션 환경 구축","- Cadence Xcelium Single Core 사용
- SystemVerilog/UVM 사용
- HDL/C 사용 SoC Verification 과제 경력
- Test Equipment (오실로스코프, 로직에널라이저 등) 사용
- 경력사항: 신입, 경력(연차무관)
- 학력사항: 대졸 이상(4년)","- ASIC/SoC 설계 경력
- NAND/SD/eMMC/SATA/PCIe Verification 경험자
- Synopsys(VCS NX, Verdi) 사용 가능자
- Computer Architecture 가능자
- SVA 가능자
- Script language(Perl/shell/tcl) 가능자","- 정기 건강 검진
- Payco_식권(점심제공)
- Snack Bar 운영
- 퇴직연금
- 연차
- 명절선물","C++
비품
반도체","경기도 성남시 분당구 성남대로69, 512호(로드랜드EZ타워 )",4601,22,정기 건강 검진 식권 점심 제공 운영 퇴직 연금 연차 명절 선물 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성검증 물레 환경 구축 SoC IP 및 Full chip level 검증 시물레이션 환경 구축
하드웨어 엔지니어,https://www.wanted.co.kr/wd/104267,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F16798%2Fl1d0veauvj8ktz54__1080_790.jpg&w=1000&q=75,개발실 Firmware/Embedded 엔지니어,에스디티,"• LTE, Wi-Fi, LoRa 등 통신모듈 Driver 설계 및 구현
• MQTT, HTTP(S) 등 프로토콜 포팅 및 디버깅
• AWS IoT Core, AWS Greengrass, OneM2M 등 Cloud Service Libarary Porting
• IoT Device Firmware 설계 및 개발
• Develop & Maintain Comprehensive Embedded Software/Firmware Requirements, 
  Design Documents, and Test Plans","• ARM Based Embedded System Firmware 개발 경험
• RTOS 유경험자","• 전산, 전자 등 유관학과 전공자
• BLE, NFC, UWB, LoRa, Sub-1GHz, LTE, Ethemet 등의 통신모듈 개발 유경험자
• Mbed OS 유경험자","[개발실 분위기는 이렇습니다~]
• 모르는 것도 알려주고 아는 것도 알려드립니다. 질문은 언제든지 대환영~!!
• 연차는 눈치보지 말고 사용하세요, 조직에는 공유만 해주시면 됩니다.
• 체크무늬 셔츠를 보유 중이신 분 환영
• 네이밍 센스가 타고난 분 환영
• 남몰래 숨겨둔 YouTube 채널이 있다면 환영!
• 가끔 웃긴 짤방을 발굴하는 능력이 있으시면 대대대~대환영!!
• 혜택 및 복지: ","Git
Github
Android
Azure
iOS
React
C / C++
HTML
Kotlin
Python
IoT
AWS
Docker
Spring Framework
JPA",서울 강남구 테헤란로44길 5 대아빌딩 10층,4604,19,개발 분위기 이렇다 모르다 알다 알다 알다 드리다 질문 대환영 연차 눈치 보지 사용 조직 공유 해주시 체크 무늬 셔츠 보유 환영 센스 타고나다 환영 남몰래 숨기다 두다 채널 환영 가끔 웃기다 짤방 발굴 능력 대대 대환영 혜택 복지 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성통신 모듈 설계 구현 프로토콜 포팅 디버깅 설계 개발 LTE Wi Fi LoRa 등 통신모듈 Driver 설계 및 구현 MQTT HTTP S 등 프로토콜 포팅 및 디버깅 AWS IoT Core AWS Greengrass OneM M 등 Cloud Service Libarary Porting IoT Device Firmware 설계 및 개발 Develop Maintain Comprehensive Embedded Software Firmware Requirements Design Documents and Test Plans
하드웨어 엔지니어,https://www.wanted.co.kr/wd/121396,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F8085%2Frmtgqna4apocq5yy__1080_790.jpg&w=1000&q=75,제품 엔지니어,에프피앤코(FP&Co.),"• 가구 제품 설계 및 샘플 제작 검토
• 가구 부품 기구 설계 및 양산 이관
  (사출, 압출, 프레스, 다이캐스팅 등)
• 선행기술 조사 및 분석","• 관련 학과 전공자 (건축공학, 기계 및 산업공학 계열 등)
• 가구에 대한 이해도가 높고, 관심이 많으신 분
• 제품 개발 일정 관리 능력을 갖추신 분
• 새로운 과제에 대한 도전 정신과 해결 능력을 갖추신 분
• 운전 가능하신 분",• Creo(Pro-e) 프로그램 활용 능력 우수하신 분,"함께하는 여러분을 위해

• 자기개발비 : 업무관련 교육비, 도서구입비 지원
• 자사제품 임직원 할인 : 자사제품 최대 60% 할인 지원
• 식대 제공 : 월 17만원 한도의 중식 카드 개별 지급
• 생일휴가 : 생일 당월 유급 휴가 제공
• 쾌적한 공간 : 쾌적하고 편안한 분위기의 사무실, 자율간식 제공",없음,"강남구 봉은사로 626, 3층",3282,54,자기개발 업무 관련 교육비 도서 구입 지원 자사 제품 직원 할인 자사 제품 최대 할인 지원 식대 제공 한도 중식 카드 개별 지급 생일 휴가 생일 유급 휴가 제공 쾌적하다 공간 쾌적하다 편안하다 분위기 사무실 자율 간식 제공 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성가구 제품 설계 샘플 제작 검토 가구 부품 기구 설계 양산 사출 압출 프레 캐스팅 선행 기술 조사 분석 가구 제품 설계 및 샘플 제작 검토 가구 부품 기구 설계 및 양산 이관 사출 압출 프레스 다이캐스팅 등 선행기술 조사 및 분석
하드웨어 엔지니어,https://www.wanted.co.kr/wd/104256,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F30711%2Ffjzrdalkk1tn9qbw__1080_790.jpg&w=1000&q=75,시스템 설계 및 개발,오씨아이파워,"• 전력변환장치(인버터,컨버터) 회로설계 및 검증
• 전력변환시스템 보호회로 설계 및 검증
• Power PCB 회로설계, Artwork 검토
• 국내외 인증 업무","• 개발 Tool(E-PLAN, PSIM, MATLAB)에 능숙하신 분","• 전력전자 분야 5년 이상(석,박사 학위포함)
• 제품 양산 경험","• 유연근로제 운영
• 경조금 지원
• 의료 및 건강증진 지원 : 단체보험 및 건강검진
• 법정휴가 및 정기휴가(5일), 휴가비 지원
• 장기근속자 및 우수모범직원 포상
• 창립기념일, 근로자의날, 임직원 생일 선물 지원
• 사내 동호회 지원
• 법인회원 콘도 운영
• 임직원 자녀 학자금 지원","MATLAB
C
C++
제품 개발
펌웨어
이더넷
임베디드 소프트웨어
CAN
DSP
알고리즘 설계
전력전자학
PCB 디자인
Embedded Linux
Qt
ORCAD
HMI
인버터
태양광 전력
전력 변환
RS232
PADS
PCB 레이아웃 설계
전력 시스템 연구
PSIM
전력 시스템 운영
PADS Layout",서울특별시 중구 소공로 94,4686,44,유연 근로 운영 지원 의료 건강 증진 지원 단체 보험 건강검진 법정 휴가 정기 휴가 휴가 지원 장기 근속 우수 모범 직원 포상 창립 기념일 근로자의날 직원 생일 선물 지원 사내 동호회 지원 법인 회원 콘도 운영 직원 자녀 학자금 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성전력 변환 장치 인버터 컨버터 회로 설계 검증 전력 변환 시스템 보호 회로 설계 검증 회로 설계 검토 국내외 인증 업무 전력변환장치 인버터 컨버터 회로설계 및 검증 전력변환시스템 보호회로 설계 및 검증 Power PCB 회로설계 Artwork 검토 국내외 인증 업무
하드웨어 엔지니어,https://www.wanted.co.kr/wd/104258,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F30711%2Ffjzrdalkk1tn9qbw__1080_790.jpg&w=1000&q=75,PCB 설계 및 개발,오씨아이파워,"• HW 회로 설계 / 검증(Digital, Analog)
• DSP 회로 설계 / 검증
• PCB Artwork 검토","• 개발 Tool(OrCAD, PADs)에 능숙하신 분","• PCB 설계 3년 이상
• 제품 양산 경험","• 유연근로제 운영
• 경조금 지원
• 의료 및 건강증진 지원 : 단체보험 및 건강검진
• 법정휴가 및 정기휴가(5일), 휴가비 지원
• 장기근속자 및 우수모범직원 포상
• 창립기념일, 근로자의날, 임직원 생일 선물 지원
• 사내 동호회 지원
• 법인회원 콘도 운영
• 임직원 자녀 학자금 지원","MATLAB
C
C++
제품 개발
펌웨어
이더넷
임베디드 소프트웨어
CAN
DSP
알고리즘 설계
전력전자학
PCB 디자인
Embedded Linux
Qt
ORCAD
HMI
인버터
태양광 전력
전력 변환
RS232
PADS
PCB 레이아웃 설계
전력 시스템 연구
PSIM
전력 시스템 운영
PADS Layout",서울특별시 중구 소공로 94,4686,44,유연 근로 운영 지원 의료 건강 증진 지원 단체 보험 건강검진 법정 휴가 정기 휴가 휴가 지원 장기 근속 우수 모범 직원 포상 창립 기념일 근로자의날 직원 생일 선물 지원 사내 동호회 지원 법인 회원 콘도 운영 직원 자녀 학자금 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성회로 설계 검증 회로 설계 검증 검토 HW 회로 설계 검증 Digital Analog DSP 회로 설계 검증 PCB Artwork 검토
하드웨어 엔지니어,https://www.wanted.co.kr/wd/80856,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F25705%2Ftov7z4jfb61eotak__1080_790.jpg&w=1000&q=75,IPCC Pre-Sales,이씨에스텔레콤,"- 컨택센터 제안 및 컨설팅
- 컨택센터 시스템 구성 방안 설계
- AICC 제안 및 컨설팅

#AI 몰라도 지원 가능
#입사후 AI전문가로부터 체계적 교육 진행
#컨설팅 경험 없어도 지원가능
#컨설팅 전문가로 부터 컨설팅 기법 교육","[부서 소개]
- 컨택센터 관련 고객의 요구를 파악하고, 이를 위한 시스템을 설계하고 제안하는 팀
- 컨택센터의 최신 트랜드와 AICC(AI기반 컨택센터)에 도전해보고 싶은 분들 환영

[주요 요구 자격]
- 콜센터 관련 시스템 구축 또는 운영 경력
- PBX, CTI, IVR, 상담APP 中 1개 이상에 대한 경력 
  또는 PM 경력
- AICC 분야에 도전하고 싶은 용기
- 총 경력 5년 이상, 콜센터 관련 경력 3년이상","• 콜센터 SI 사업 PM 경력
• 콜센터 AI관련 경력
• 클라우드 관련 경력","• 건강검진 지원
• 단체보험 지원
• 콘도 지원
• 동호회 운영
• 경조사비
• 우수사원 포상제도
• 대출제도
• 주차지원
• 헬스장 이용지원
• 상조서비스 지원
• 사내도서관 운영
• 사우회 운영
• 임신출산육아기 지원
• 청년내일채움공제 운영
• 청년재직자내일채움공제 운영
• 심리상담프로그램 운영
• 사내 스낵바 운영
• 상여 지급
• 명절 선물 지급
• 웰컴키트 지급",없음,"서울시 서초구 반포대로28길 8 (서초동,일홍빌딩)",7947,178,건강검진 지원 단체 보험 지원 콘도 지원 동호회 운영 사비 우수 사원 포상 제도 대출 제도 주차 지원 헬스장 이용 지원 상조 서비스 지원 사내 도서관 운영 우회 운영 임신 출산 아기 지원 청년 내일 채우다 공제 운영 청년 재직 내일 채우다 공제 운영 심리상담 프로그램 운영 사내 스낵바 운영 상여 지급 명절 선물 지급 웰컴 키트 지급 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성컨택 센터 제안 컨설팅 컨택 센터 시스템 구성 방안 설계 제안 컨설팅 모르다 지원 가능 입사 전문가 체계 교육 진행 컨설팅 경험 지원 가능 컨설팅 전문가 컨설팅 기법 교육 컨택센터 제안 및 컨설팅 컨택센터 시스템 구성 방안 설계 AICC 제안 및 컨설팅 AI 몰라도 지원 가능 입사후 AI전문가로부터 체계적 교육 진행 컨설팅 경험 없어도 지원가능 컨설팅 전문가로 부터 컨설팅 기법 교육
하드웨어 엔지니어,https://www.wanted.co.kr/wd/118867,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F27959%2Fmwtexymovjabkvma__1080_790.jpg&w=1000&q=75,HW 회로 설계,글로벌테크놀로지,"• Display Driver IC 및 구동 시스템 설계
• 시스템 보드 설계, 제작, 검증, Data측정","• 관련 분야 경력 3년 이상
• 학사 이상","• 외국어 가능자 (영어, 중국어, 일본어)
• MS Office 활용자","• 4대 보험, 중식/석식 지원, 휴양시설 지원
• 각종 경조사 지원, 명절선물 지원",없음,"경기도 화성시 동탄대로21길10,302호(더퍼스트타워,영천동)",4786,21,대다 보험 중식 석식 지원 휴양 시설 지원 경조사 지원 명절 선물 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성구동 시스템 설계 시스템 보드 설계 제작 검증 측정 Display Driver IC 및 구동 시스템 설계 시스템 보드 설계 제작 검증 Data측정
하드웨어 엔지니어,https://www.wanted.co.kr/wd/90254,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F7122%2Fmzqq7r8y44oxr34p__1080_790.jpg&w=1000&q=75,BLE 디바이스 개발자,인핸드플러스,"• 인핸드플러스 BLE 기반 IoT 개발 및 관리
• BLE 하드웨어, 아트웍 설계 검증 (OrCad, PADS 툴)
• 간단한(2L, 4L) PCB Artwork 설계 (필요시)
• 시제품 디버깅 및 양산 진행","• 해당 경력 : 신입 또는 경력 (2년~5년)
• 전기, 전자에 이해도가 있는 자 (전기, 전자, 통신 전공 우대)
• 원활한 커뮤니케이션 능력
• Hardware 테스트를 위한 MCU 기반 F/W의 기본 이해와 간단한 조작 가능자","• BLE 제품 기반의 펌웨어 가능자
• 인증(KC, FCC, CCC, JMIC등) 진행 경험자
• 영어 및 중국어 능숙자","• 역삼 역 5분 거리 (팁스타운S6)
• 수평적인 사내문화
• 자유 복장
• 주도적인 업무 환경 및 성장 기회 제공
• 눈치 보지 않는 퇴근 문화
• 자유로운 휴가 문화
• 야근 및 회식 지양
• 향후 성과에 따른 확실한 보상","Git
Django
Python
AWS
Docker
NodeJS",강남구 역삼로 168 203호 (팁스타운S6),4660,11,역삼 거리 스타 수평 사내 문화 자유 복장 주도 업무 환경 성장 기회 제공 눈치 보지 퇴근 문화 자유롭다 휴가 문화 야근 회식 향후 성과 따르다 확실하다 보상 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성핸드 플러스 기반 개발 관리 하드웨어 아트웍 설계 검증 간단하다 설계 필요시 제품 디버깅 양산 진행 인핸드플러스 BLE 기반 IoT 개발 및 관리 BLE 하드웨어 아트웍 설계 검증 OrCad PADS 툴 간단한 L L PCB Artwork 설계 필요시 시제품 디버깅 및 양산 진행
하드웨어 엔지니어,https://www.wanted.co.kr/wd/72115,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F23590%2Fuu7tzmttevmf4wms__1080_790.jpg&w=1000&q=75,BMS 펌웨어 개발,에스엠케이,"•  BMS 펌웨어(Battery Management System)
 
• 신규 IC / 통신 프로토콜 분석 및 구현","•  학력 : 초대졸 이상
•  학과 : 무관
•  경력 : 신입 ~ 10년차 이내
•  성별 : 무관
•  MCU F/W 가능자(C언어)","• 인근 거주자
• 운전 가능자
• Cortex-M 계열 펌웨어 개발 경력자(STM32 우대)
• BMS 펌웨어 개발 경력자
• IoT관련 펌웨어 개발 경력자
• 하드웨어 회로 이해 가능자
• GUI 응용프로그램 개발 가능자
• IAR or STM32 CubeIDE 사용 가능자",• 스타트업 기준 복지 적용,GUI 개발,"경기도 안양시 동안구 학의로 268 804-1호(관양동, 안양메가밸리)",4181,17,스타트업 기준 복지 적용 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성펌웨어 신규 통신 프로토콜 분석 구현 BMS 펌웨어 Battery Management System 신규 IC 통신 프로토콜 분석 및 구현
하드웨어 엔지니어,https://www.wanted.co.kr/wd/122023,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F33436%2Fws7c46zuc1j3notb__1080_790.jpg&w=1000&q=75,체크인솔루션사업부문_하드웨어 시니어 개발자 (Hardware Senior Developer),에이치투오호스피탈리티,"• IoT 스마트 디지털 도어락 HW 개발
• IoT 도어락 HW 설계
• 하드웨어 BOM 관리
• 외주 생산 관리 (PCB, SMT, 조립, 품질)
• 제품 인증 관련 업무
• Field Issue 처리 및 개선방안 수립 적용",• IoT 도어락 회로 설계 가능 (OrCAD),"• PCB 설계 가능 (PADS)
• BLE 및 RFID 안테나 설계, 튜닝
• Nordic MCU 유경험
• 출입 관제 업무 경험
• 필드테스트 및 현장 이슈에 유연하대 대응 가능하신 분","• 웰컴키트 제공
• 자유로운 복장
• 영어 이름 사용
• 경조사 지원
• 명절선물
• 카페 라운지 이용
• 청년내일채움 공제
• 자유로운 연차 사용
• 출산 휴가, 선물지원 / 육아휴직","Git
Github
Linux
MySQL
Redis
PHR
JavaScript
AWS
PostgreSQL
NodeJS
CodeIgniter","서울특별시 강남구 논현로98길 28, 2층(역삼동)",4925,20,웰컴 키트 제공 자유롭다 복장 영어 이름 사용 경조사 지원 명절 선물 카페 라운지 이용 청년 내일 채우다 공제 자유롭다 연차 사용 출산 휴가 선물 지원 육아휴직 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성스마트 디지털 도어 개발 도어 설계 하드웨어 관리 외주 생산 관리 조립 품질 제품 인증 관련 업무 처리 개선 방안 수립 적용 IoT 스마트 디지털 도어락 HW 개발 IoT 도어락 HW 설계 하드웨어 BOM 관리 외주 생산 관리 PCB SMT 조립 품질 제품 인증 관련 업무 Field Issue 처리 및 개선방안 수립 적용
